ship_id,ship_type,route_id,month,distance,fuel_type,weather_conditions,engine_efficiency,emission_efficiency,efficiency_distance,distance_bin,efficiency_distance_log
NG029,1,Port Harcourt-Lagos,November,0.19046126193909751,0,Calm,0.8498197837404886,0.6208869860798307,0.1618577484320244,101-200km,0.15002023134204662
NG029,1,Port Harcourt-Lagos,December,0.22097519175705896,1,Stormy,0.37685222266720064,0.21633376902159718,0.08327499216795854,101-200km,0.07998885283996802
NG030,0,Port Harcourt-Lagos,January,0.3309298388613705,0,Calm,0.08169803764517392,0.276767878772751,0.027036318433207585,101-200km,0.026677293936730007
NG030,0,Lagos-Apapa,February,0.2008485380483625,0,Stormy,0.32839407288746436,0.6041178972019123,0.06595746944319461,101-200km,0.06387342761489496
NG030,0,Port Harcourt-Lagos,March,0.06844734257111207,1,Calm,0.7849419303163794,0.6516526234431526,0.0537271892027952,0-100km,0.052333582842489054
NG030,0,Lagos-Apapa,April,0.3704934478650698,1,Stormy,0.23227873448137748,0.815533886853486,0.08605774920374062,101-200km,0.08255439616032327
NG030,0,Lagos-Apapa,May,0.14780446004974188,0,Calm,0.10292350820985163,0.13695846399645006,0.015212553557382295,0-100km,0.015098002941845816
NG030,0,Port Harcourt-Lagos,June,0.2918260288001337,1,Calm,0.14657589106928315,0.7523798332253415,0.04277466020858988,101-200km,0.041885103020352546
NG030,0,Warri-Bonny,July,0.0762012247371831,1,Moderate,0.726071285542651,0.22803908492591152,0.055327521204850995,0-100km,0.053851165389111964
NG030,0,Escravos-Lagos,August,0.3127468806821744,0,Moderate,0.3624349219062877,0.4187198545216342,0.11335039127647895,101-200km,0.10737383970894569
NG030,0,Warri-Bonny,September,0.13444939076640122,0,Stormy,0.9319183019623547,0.10468678381475449,0.12529584794289772,0-100km,0.11804597703351188
NG030,0,Escravos-Lagos,October,0.1765418939536439,1,Calm,0.22667200640768925,0.1845520026298182,0.040017105317485965,101-200km,0.03923716043868354
NG030,0,Warri-Bonny,November,0.3432399105482057,0,Calm,0.42130556668001606,0.6434115909443863,0.14460888502070982,101-200km,0.13506299351796075
NG030,0,Escravos-Lagos,December,0.36050327084247696,0,Stormy,0.9463356027232677,0.6711676350844646,0.34115708009642487,101-200km,0.29353273397682256
NG031,0,Lagos-Apapa,January,0.2068886241561644,0,Calm,0.5426511814177011,0.8830456812292722,0.11226835632022535,101-200km,0.10640149433966505
NG031,0,Warri-Bonny,February,0.25485401383576817,0,Stormy,0.052863436123347984,0.12358847401694817,0.013472458881185975,101-200km,0.013382512274470558
NG031,0,Escravos-Lagos,March,0.2790561581708361,1,Calm,0.5778934721665996,0.9549905976999455,0.1612647321748163,101-200km,0.14950969754536644
NG031,0,Warri-Bonny,April,0.3215457604447509,1,Stormy,0.9463356027232677,0.8453489326898413,0.3042902010135948,101-200km,0.2656589855341644
NG031,0,Port Harcourt-Lagos,May,0.23589775743515787,0,Moderate,0.15618742490989135,0.6840468850518899,0.036844263275815484,101-200km,0.03618173790734117
NG031,0,Warri-Bonny,June,0.30066670846657045,0,Moderate,0.6259511413696432,0.7915643133319978,0.18820266933650356,101-200km,0.17244180347502427
NG031,0,Warri-Bonny,July,0.19284385645913013,1,Stormy,0.5939126952342813,0.3808992148835122,0.11453241454901483,101-200km,0.10843495780757773
NG031,0,Escravos-Lagos,August,0.22490438271991972,1,Calm,0.5774929915899079,0.06867890838740731,0.12988070479860803,101-200km,0.12211205617655846
NG031,0,Lagos-Apapa,September,0.3671076556523919,1,Calm,0.06487785342410834,0.1750625253062914,0.02381715667428392,101-200km,0.023537952738680402
NG031,0,Lagos-Apapa,October,0.14675946245323634,1,Calm,0.4721665999199036,0.7834493442881705,0.06929491639261737,0-100km,0.06699947462404744
NG031,0,Escravos-Lagos,November,0.13720818442117583,0,Stormy,0.34241089307168604,0.5230906199091079,0.04698157696439941,0-100km,0.04591133571104683
NG031,0,Port Harcourt-Lagos,December,0.2099609170898907,0,Calm,0.05847016419703621,0.06679782801152623,0.012276449297206216,101-200km,0.012201704803102143
NG032,3,Port Harcourt-Lagos,January,0.8238228102075364,1,Stormy,0.052863436123347984,0.9227150424489716,0.043550104504363134,401-500km,0.04262846219874781
NG032,3,Port Harcourt-Lagos,February,0.7870294898321732,0,Calm,0.35162194633560295,0.1619155268390271,0.27673684103830537,301-400km,0.24430747988455712
NG032,3,Port Harcourt-Lagos,March,0.5451543461450038,0,Moderate,0.29034841810172196,0.22141022144426703,0.15828470202448042,201-300km,0.14694020560354076
NG032,3,Escravos-Lagos,April,0.8033105523857293,0,Moderate,0.24749699639567435,0.5090894273555486,0.19881694888841803,401-500km,0.1813351945723211
NG032,3,Escravos-Lagos,May,0.6872949192216857,0,Calm,0.7424909891870239,0.7407547608565164,0.5103102844361251,301-400km,0.41231511609893806
NG032,3,Port Harcourt-Lagos,June,0.6209793717474449,1,Stormy,0.6487785342410888,0.9088068938643499,0.40287808659625945,301-400km,0.3385259025452221
NG032,3,Lagos-Apapa,July,0.5363763663343574,1,Calm,0.2807368842611129,0.5157362963391963,0.15058062987600476,201-300km,0.14026671050264164
NG032,3,Escravos-Lagos,August,0.19152715948753316,0,Stormy,0.19102923508209857,0.34598952530479377,0.03658728677435056,101-200km,0.035933862347837436
NG032,3,Port Harcourt-Lagos,September,0.24429953811106234,0,Moderate,0.7180616740088102,0.9322869955844144,0.17542213529560854,101-200km,0.16162734715760382
NG032,3,Port Harcourt-Lagos,October,0.11432273705770477,0,Moderate,0.6447737284741688,0.29259340168082204,0.07371229742206833,0-100km,0.07112208070527115
NG032,3,Warri-Bonny,November,0.34211131314397975,1,Calm,0.47937525030036054,0.8378812262540523,0.16399969636898032,101-200km,0.15186208845782057
NG032,3,Lagos-Apapa,December,0.22964867180805484,1,Calm,0.34201041249499387,0.7854773902897527,0.07854223697400031,101-200km,0.0756103487821365
NG033,1,Lagos-Apapa,January,0.046272493573264774,1,Stormy,0.8261914297156587,0.4626804297045357,0.03822993762180425,0-100km,0.037517280078657435
NG033,1,Warri-Bonny,February,0.21493510564925697,0,Calm,0.5927112535042052,0.16505632937907233,0.12739445589142986,101-200km,0.1199091790476313
NG033,1,Lagos-Apapa,March,0.04434969799569461,1,Calm,0.5867040448538243,0.13761129139250983,0.026020147202119575,0-100km,0.02568738320502067
NG033,1,Escravos-Lagos,April,0.11731143018371057,0,Calm,0.3203844613536244,0.2881772908674307,0.037584759370031424,0-100km,0.03689566556414149
NG033,1,Lagos-Apapa,May,0.225907580412565,1,Calm,0.74169002803364,0.5795948991295541,0.16755339964920712,101-200km,0.15491044797250897
NG033,1,Escravos-Lagos,June,0.2030639329529542,1,Stormy,0.9339207048458147,0.9286037177588122,0.18964561139218622,101-200km,0.17365545721777378
NG033,1,Escravos-Lagos,July,0.14991535519468305,1,Stormy,0.3119743692430914,0.3285816605089158,0.04676974837671525,0-100km,0.04570899211289064
NG033,1,Lagos-Apapa,August,0.030302840303467294,0,Calm,0.9463356027232677,0.2751620576410181,0.02867665664280865,0-100km,0.0282731768032869
NG033,1,Escravos-Lagos,September,0.09473948209919117,1,Calm,0.4621545855026028,0.4618112756873627,0.04378428608028295,0-100km,0.042852845582606845
NG033,1,Lagos-Apapa,October,0.22517608209501114,0,Calm,0.7837404885863033,0.9519899298482049,0.17647961259909356,101-200km,0.1625266001775847
NG033,1,Lagos-Apapa,November,0.05569837189374464,0,Calm,0.6239487384861833,0.3230473657259125,0.034752928878836256,0-100km,0.034162682161023306
NG033,1,Lagos-Apapa,December,0.14153447447070872,1,Calm,0.7460953143772526,0.911720698427616,0.10559820822544265,0-100km,0.1003865533945017
NG034,2,Warri-Bonny,January,0.23746525382991615,0,Moderate,0.9463356027232677,0.9278600585634109,0.22472182410896743,101-200km,0.20271373584956065
NG034,2,Lagos-Apapa,February,0.054089075595126136,0,Moderate,0.052863436123347984,0.331095279775834,0.0028593343926938907,0-100km,0.0028552542718787047
NG034,2,Port Harcourt-Lagos,March,0.05450707463372833,0,Calm,0.5010012014417295,0.6036353130248795,0.027308109878571914,0-100km,0.026941895571396937
NG034,2,Lagos-Apapa,April,0.1730098020774552,0,Calm,0.3376051261513813,0.8391337202632769,0.05840899605578477,101-200km,0.0567668334572646
NG034,2,Escravos-Lagos,May,0.23144606767404433,0,Moderate,0.7492991589907887,0.7524846519288193,0.17342234385988659,101-200km,0.1599245593087989
NG034,2,Port Harcourt-Lagos,June,0.3405647167011515,0,Moderate,0.052863436123347984,0.17024419339437458,0.018003421147197426,101-200km,0.017843278778084233
NG034,2,Escravos-Lagos,July,0.1831044788596986,0,Calm,0.3680416499799759,0.11741026148362987,0.06739007451824709,101-200km,0.0652164861282185
NG034,2,Escravos-Lagos,August,0.3562814805525947,0,Calm,0.5646776131357627,0.6682356071388824,0.20118417604291483,101-200km,0.18330788358282055
NG034,2,Port Harcourt-Lagos,September,0.24724643133320792,0,Stormy,0.5174209050861034,0.09910010598706709,0.12793047227973756,101-200km,0.12038451312628644
NG034,2,Escravos-Lagos,October,0.16644721717140049,0,Moderate,0.29475370444533455,0.7493674041166782,0.04906093385588739,0-100km,0.04789541529233577
NG034,2,Port Harcourt-Lagos,November,0.03237402553974126,0,Moderate,0.9463356027232677,0.8397586000224964,0.030636692971729506,0-100km,0.03017675978268917
NG034,2,Warri-Bonny,December,0.289986833030284,0,Stormy,0.46655987184621495,0.44342768401201127,0.13529621965569905,101-200km,0.12689360336311098
NG035,0,Port Harcourt-Lagos,January,0.337826822998307,0,Calm,0.7408890668802566,0.9549905976999455,0.25029219965833727,101-200km,0.22337728372333174
NG035,0,Escravos-Lagos,February,0.21859259723702631,1,Moderate,0.052863436123347984,0.7878652766932612,0.011555555801076273,101-200km,0.011489300290471724
NG035,0,Port Harcourt-Lagos,March,0.23487365979058247,1,Calm,0.9463356027232677,0.7748194951994671,0.22226930640174059,101-200km,0.20070921813974923
NG035,0,Warri-Bonny,April,0.3151712751060672,0,Calm,0.5234281137364833,0.055106965069233786,0.164969506032691,101-200km,0.15269491159585533
NG035,0,Lagos-Apapa,May,0.22502978243150037,1,Moderate,0.25110132158590304,0.779783508085119,0.05650527576473797,101-200km,0.05496655168643569
NG035,0,Port Harcourt-Lagos,June,0.356344180408385,1,Moderate,0.8878654385262315,0.36554442525700725,0.3163856820045613,101-200km,0.27488986139811966
NG035,0,Port Harcourt-Lagos,July,0.15064685351223692,1,Stormy,0.12054465358430067,0.8551763108073951,0.018159672770197487,0-100km,0.0179967553083028
NG035,0,Warri-Bonny,August,0.16893431145108365,0,Moderate,0.5826992390869044,0.7958846911639226,0.09843789473821656,101-200km,0.09388907482026629
NG035,0,Escravos-Lagos,September,0.3387255209313018,1,Calm,0.22466960352422927,0.12751175025068218,0.0761013284911736,101-200km,0.07334462876593759
NG035,0,Port Harcourt-Lagos,October,0.1686417121240621,1,Stormy,0.8610332398878655,0.7689372048947289,0.14520611977041792,101-200km,0.13558463807177965
NG035,0,Port Harcourt-Lagos,November,0.11603653311597381,0,Calm,0.052863436123347984,0.8277871747995791,0.006134089856351035,0-100km,0.006115352910866367
NG035,0,Warri-Bonny,December,0.12130332100236171,0,Moderate,0.6127352823388064,0.6038232020813616,0.07432682464301696,0-100km,0.07169425579407808
NG036,3,Escravos-Lagos,January,0.8238228102075364,1,Calm,0.6668001601922304,0.7300854932663166,0.5493251818163988,401-500km,0.43781946956154877
NG036,3,Escravos-Lagos,February,0.30440779986206024,0,Calm,0.21585903083700453,0.4822609484842575,0.06570917265744916,101-200km,0.0636404673743353
NG036,3,Escravos-Lagos,March,0.4896858737224904,1,Stormy,0.0604725670804962,0.9256143680213009,0.02961256184705469,201-300km,0.02918257793150442
NG036,3,Escravos-Lagos,April,0.1595293330825339,1,Calm,0.253103724469363,0.13676142994885954,0.0403774683653029,0-100km,0.039583597653988514
NG036,3,Warri-Bonny,May,0.8238228102075364,1,Stormy,0.8141770124148979,0.8108327916895703,0.6707375943740175,401-500km,0.5132652021975866
NG036,3,Lagos-Apapa,June,0.8238228102075364,0,Moderate,0.8438125750901078,0.08192672775489385,0.6951520468991904,401-500km,0.5277724399946865
NG036,3,Lagos-Apapa,July,0.3822810207536522,0,Moderate,0.8426111333600317,0.8881130727817288,0.3221142441592647,201-300km,0.2792321553653433
NG036,3,Lagos-Apapa,August,0.8232282065751249,1,Moderate,0.4116940328394074,0.5022522640687255,0.3389181403120659,401-500km,0.2918619298977735
NG036,3,Port Harcourt-Lagos,September,0.4148640458126946,0,Stormy,0.7412895474569479,0.7821427507263241,0.30753438077665085,201-300km,0.2681432116602959
NG036,3,Escravos-Lagos,October,0.21932409555458018,0,Stormy,0.7633159791750095,0.267239323665474,0.16741358675491771,101-200km,0.15479069219414412
NG036,3,Lagos-Apapa,November,0.6425899220431792,1,Moderate,0.11894273127753285,0.19197903797604177,0.07643140041923265,301-400km,0.07365131114638453
NG036,3,Escravos-Lagos,December,0.8238228102075364,0,Calm,0.052863436123347984,0.7131529356598776,0.043550104504363134,401-500km,0.04262846219874781
NG037,3,Lagos-Apapa,January,0.4877003782891298,0,Calm,0.9275130156187426,0.9549905976999455,0.45234844858535234,201-300km,0.3731818659769703
NG037,3,Escravos-Lagos,February,0.743306790394382,1,Calm,0.33960752903484126,0.8287889180161789,0.25243258240065475,301-400km,0.22508772610156577
NG037,3,Lagos-Apapa,March,0.8238228102075364,0,Moderate,0.08049659591509783,0.6683920700959449,0.0663149318589164,401-500km,0.06420871537536335
NG037,3,Port Harcourt-Lagos,April,0.8121094321483059,0,Stormy,0.649179014817781,0.11151081903486215,0.5272044010862648,401-500km,0.4234388752261028
NG037,3,Port Harcourt-Lagos,May,0.7501828745793883,1,Moderate,0.632759311173408,0.055106965069233786,0.47468519897294087,301-400km,0.3884445425884247
NG037,3,Port Harcourt-Lagos,June,0.7230756369260349,0,Calm,0.052863436123347984,0.055106965069233786,0.03822426274498861,301-400km,0.037511814148501445
NG037,3,Port Harcourt-Lagos,July,0.8238228102075364,1,Calm,0.8834601521826189,0.11878560269189098,0.7278146252774629,401-500km,0.5468573875887656
NG037,3,Lagos-Apapa,August,0.11037264614291387,0,Stormy,0.1397677212655184,0.33578525694599026,0.01542653324144048,0-100km,0.015308754016461958
NG037,3,Escravos-Lagos,September,0.2008485380483625,0,Stormy,0.3576291549859829,0.590380912389624,0.07182929294240592,101-200km,0.06936680831010779
NG037,3,Lagos-Apapa,October,0.36568645892114443,1,Stormy,0.3448137765318382,0.15268426566796656,0.12609372892715473,101-200km,0.11875476686345304
NG037,3,Lagos-Apapa,November,0.4810541935753547,1,Moderate,0.6211453744493389,0.2209943833640029,0.2988045871987885,201-300km,0.2614442931149614
NG037,3,Port Harcourt-Lagos,December,0.7546972641962922,1,Stormy,0.6103323988786542,0.5490430990061395,0.4606161916840805,301-400km,0.3788583957812608
NG038,1,Port Harcourt-Lagos,January,0.08249211026814637,1,Stormy,0.7857428914697633,0.2753049003758914,0.06481758924553588,0-100km,0.06280350678796527
NG038,1,Lagos-Apapa,February,0.23341066315547468,1,Moderate,0.7581097316780134,0.0982926439780627,0.17695089521558408,101-200km,0.1629271071152022
NG038,1,Warri-Bonny,March,0.20291763328944343,1,Calm,0.4985983179815774,0.8191090646920891,0.10117439064691902,101-200km,0.09637723815584902
NG038,1,Lagos-Apapa,April,0.030302840303467294,1,Moderate,0.7224669603524227,0.5555956361142522,0.021892800924090905,0-100km,0.021656594816310874
NG038,1,Lagos-Apapa,May,0.030302840303467294,1,Calm,0.5867040448538243,0.5942526041202623,0.01777879897660375,0-100km,0.017622604710608045
NG038,1,Port Harcourt-Lagos,June,0.1805128848203649,1,Calm,0.5574689627553067,0.055106965069233786,0.10063033066477696,101-200km,0.09588304356361392
NG038,1,Port Harcourt-Lagos,July,0.030302840303467294,0,Moderate,0.9463356027232677,0.16117567778971775,0.02867665664280865,0-100km,0.0282731768032869
NG038,1,Warri-Bonny,August,0.17146320563462705,0,Moderate,0.20064076892270677,0.9549905976999455,0.03440250942048376,101-200km,0.03382397443977969
NG038,1,Port Harcourt-Lagos,September,0.030302840303467294,0,Moderate,0.6916299559471364,0.5449410966199704,0.020958352104160194,0-100km,0.020741747071560457
NG038,1,Escravos-Lagos,October,0.18139068280142956,1,Calm,0.9367240688826595,0.9549905976999455,0.16991301845115894,101-200km,0.15692940284193413
NG038,1,Port Harcourt-Lagos,November,0.04286580140865676,1,Calm,0.6007208650380456,0.76880638332951,0.025750381302757364,0-100km,0.025424424070781368
NG038,1,Warri-Bonny,December,0.22434008401780672,0,Calm,0.8570284341209446,0.6615358689009962,0.19226583091634206,101-200km,0.17585555629327368
NG039,0,Escravos-Lagos,January,0.25991180220285487,0,Calm,0.0604725670804962,0.9549905976999455,0.0157175338937248,101-200km,0.015595292681034186
NG039,0,Lagos-Apapa,February,0.3498651953100507,1,Moderate,0.6431718061674006,0.9489024070523566,0.22502342958267568,101-200km,0.2029599700037264
NG039,0,Lagos-Apapa,March,0.3582460760340251,0,Stormy,0.5382458950740889,0.3518585673426564,0.19282447985171394,101-200km,0.17632400727231282
NG039,0,Port Harcourt-Lagos,April,0.3630530649779505,1,Moderate,0.38726471766119364,0.6760461904524462,0.14059764270471697,101-200km,0.13155237302303072
NG039,0,Port Harcourt-Lagos,May,0.3082324910652705,0,Calm,0.08970764917901475,0.9185898379928634,0.027650812174057085,101-200km,0.027275432456231506
NG039,0,Lagos-Apapa,June,0.14280937153844545,1,Stormy,0.698037645174209,0.48033261873285493,0.09968631741750515,0-100km,0.09502497315268787
NG039,0,Warri-Bonny,July,0.09237778753108869,1,Moderate,0.45774929915899065,0.752598933284669,0.04228586750021399,0-100km,0.04141625071526673
NG039,0,Port Harcourt-Lagos,August,0.15938303341902313,0,Moderate,0.20264317180616676,0.0878888362254111,0.03229788342411912,0-100km,0.03178727213771622
NG039,0,Escravos-Lagos,September,0.1527995485610383,0,Stormy,0.30756908289947926,0.44349520554453026,0.046996417018372996,0-100km,0.04592550974154426
NG039,0,Lagos-Apapa,October,0.2816268522582398,1,Moderate,0.29675610732879454,0.7629456382252755,0.08357448839541677,101-200km,0.08026528757348496
NG039,0,Port Harcourt-Lagos,November,0.07772692122808117,0,Calm,0.052863436123347984,0.2398780558183331,0.004108912135405169,0-100km,0.004100493608715654
NG039,0,Escravos-Lagos,December,0.17800489058875163,0,Stormy,0.49219062875450525,0.0865930805338948,0.08761233902025457,101-200km,0.0839847788941088
NG040,0,Lagos-Apapa,January,0.1571258386105712,0,Stormy,0.44373247897476986,0.7939209198127912,0.06972183787765837,0-100km,0.0673986500768414
NG040,0,Warri-Bonny,February,0.3367400254979413,1,Calm,0.09171005206247473,0.6999038699263611,0.030882445269935267,101-200km,0.03041517842728103
NG040,0,Port Harcourt-Lagos,March,0.3294459422743327,1,Stormy,0.052863436123347984,0.05911084435310343,0.017415644525515375,101-200km,0.017265730254604983
NG040,0,Port Harcourt-Lagos,April,0.0835162079127218,1,Moderate,0.06087304765718837,0.14284739807937008,0.005083886104418766,0-100km,0.005071006788331593
NG040,0,Warri-Bonny,May,0.14389616903881122,1,Moderate,0.3279935923107731,0.055106965069233786,0.04719702140279793,0-100km,0.04611709126535015
NG040,0,Escravos-Lagos,June,0.33753422367128555,1,Calm,0.7985582699239084,0.38406777949974735,0.2695407456950513,101-200km,0.2386552175081504
NG040,0,Escravos-Lagos,July,0.2339122620017974,1,Stormy,0.3576291549859829,0.16198961889262087,0.08365384460056265,101-200km,0.08033852047098186
NG040,0,Warri-Bonny,August,0.3076472924112274,0,Moderate,0.7468962755306365,0.9549905976999455,0.2297806168790304,101-200km,0.20683579321529227
NG040,0,Lagos-Apapa,September,0.3645787614688486,0,Moderate,0.3808570284341206,0.717199915362615,0.13885238372321776,101-200km,0.13002107441828026
NG040,0,Port Harcourt-Lagos,October,0.31088678496039457,0,Calm,0.832999599519423,0.540675865950738,0.25896856736788965,101-200km,0.23029278840256284
NG040,0,Lagos-Apapa,November,0.09776997512905719,1,Calm,0.9463356027232677,0.3219509348203653,0.09252320834199522,0-100km,0.08848989109560582
NG040,0,Warri-Bonny,December,0.28632934144251465,0,Calm,0.8762515018021624,0.7525582073494066,0.2508965154490276,101-200km,0.22386050659955808
NG041,1,Warri-Bonny,January,0.24764353041988,1,Stormy,0.6800160192230673,0.5143610211307283,0.16840156774247336,101-200km,0.1556366333163013
NG041,1,Warri-Bonny,February,0.1401341776913913,0,Moderate,0.8902683219863832,0.8881517606401736,0.1247570192262566,0-100km,0.11756702941872163
NG041,1,Escravos-Lagos,March,0.04209250318724266,1,Calm,0.450140168201842,0.2456348974667435,0.018947526464741984,0-100km,0.018770257786838888
NG041,1,Lagos-Apapa,April,0.17292620226973476,1,Stormy,0.3279935923107731,0.4209994630011309,0.05671868628710967,101-200km,0.055168527934036045
NG041,1,Port Harcourt-Lagos,May,0.08303550901832926,0,Stormy,0.17701241489787733,0.055106965069233786,0.014698315973608935,0-100km,0.014591342671690436
NG041,1,Port Harcourt-Lagos,June,0.14197337346124103,0,Calm,0.5686824189026827,0.5456408848950121,0.08073776143971248,0-100km,0.0776439203652029
NG041,1,Warri-Bonny,July,0.03059752962568186,1,Calm,0.20824989987985543,0.3141609042061617,0.006371932481119157,0-100km,0.006351717546038186
NG041,1,Port Harcourt-Lagos,August,0.13334169331410536,1,Calm,0.45534641569883805,0.055106965069233786,0.06071666211379159,0-100km,0.05894477600757891
NG041,1,Warri-Bonny,September,0.030302840303467294,0,Moderate,0.18502202643171772,0.607301724304758,0.005606692919584246,0-100km,0.005591033919707582
NG041,1,Warri-Bonny,October,0.15526574288879136,0,Calm,0.5530636764116936,0.2504865464281112,0.08587184258286773,0-100km,0.08238320587678008
NG041,1,Port Harcourt-Lagos,November,0.04740109097749074,0,Moderate,0.8045654785742888,0.9138091646453992,0.03813728144724824,0-100km,0.037428031728205184
NG041,1,Escravos-Lagos,December,0.030302840303467294,0,Calm,0.20064076892270677,0.055106965069233786,0.0060799851790296665,0-100km,0.006061576647191782
NG042,3,Escravos-Lagos,January,0.06853094237883253,0,Calm,0.4641569883860628,0.3038176542194231,0.03180911582581771,0-100km,0.03131368466612265
NG042,3,Port Harcourt-Lagos,February,0.764311242084143,0,Calm,0.23708450140168225,0.4738182625225189,0.1812063497452195,301-400km,0.1665362465464119
NG042,3,Escravos-Lagos,March,0.06805024348443997,0,Stormy,0.14777733279935923,0.7833020725587492,0.010056283478477512,0-100km,0.01000605551683454
NG042,3,Lagos-Apapa,April,0.13049929985161032,1,Moderate,0.16700040048057696,0.23255523490355579,0.02179343533765382,0-100km,0.02155935328798592
NG042,3,Port Harcourt-Lagos,May,0.5036052417079441,0,Moderate,0.9223067681217461,0.15055773629755898,0.46447852288882463,201-300km,0.3814992220287993
NG042,3,Port Harcourt-Lagos,June,0.658034986519531,0,Moderate,0.5594713656387666,0.259784773198235,0.3681517325461694,301-400km,0.3134607286536029
NG042,3,Warri-Bonny,July,0.8238228102075364,0,Stormy,0.052863436123347984,0.6687516067599955,0.043550104504363134,401-500km,0.04262846219874781
NG042,3,Lagos-Apapa,August,0.40600246619432767,1,Stormy,0.5226271525830994,0.9549905976999455,0.21218791284885757,201-300km,0.1924269192337732
NG042,3,Warri-Bonny,September,0.11530503479841997,1,Stormy,0.16379655586704,0.20645411539964353,0.018886567574110388,0-100km,0.018710430648969226
NG042,3,Lagos-Apapa,October,0.4229314272577172,1,Moderate,0.06527833400080096,0.6849552811847621,0.027608258967964722,201-300km,0.02723402336411661
NG042,3,Lagos-Apapa,November,0.24776893013146065,1,Moderate,0.30436523828594275,0.6878895794259208,0.07541224945931511,101-200km,0.07270407593607713
NG042,3,Escravos-Lagos,December,0.5413505548937237,1,Stormy,0.5178213856627951,0.8207751898651594,0.28032289446439107,201-300km,0.24711230741929946
NG043,2,Warri-Bonny,January,0.17604029510732125,0,Calm,0.2599118942731278,0.69930978127916,0.045754966569744294,101-200km,0.04473908061863166
NG043,2,Port Harcourt-Lagos,February,0.19307375593036133,0,Stormy,0.052863436123347984,0.8635246398948411,0.010206542163719535,101-200km,0.010154807138269068
NG043,2,Port Harcourt-Lagos,March,0.3120362823165506,0,Stormy,0.052863436123347984,0.5495340328915077,0.016495310078407953,101-200km,0.0163607402816295
NG043,2,Warri-Bonny,April,0.030302840303467294,0,Moderate,0.6611934321185418,0.9139906062674239,0.020036038983189612,0-100km,0.01983795900846782
NG043,2,Warri-Bonny,May,0.050536083767007335,0,Calm,0.7196635963155789,0.3977917617269542,0.03636897978746984,0-100km,0.035723238524065365
NG043,2,Lagos-Apapa,June,0.030302840303467294,0,Calm,0.17621145374449299,0.14436596780103983,0.0053397075424611844,0-100km,0.005325501851194549
NG043,2,Warri-Bonny,July,0.3232386565510899,0,Stormy,0.16740088105726825,0.7805506201615078,0.054110435898420184,101-200km,0.0526972225225899
NG043,2,Port Harcourt-Lagos,August,0.12937070244738438,0,Moderate,0.29755706848217844,0.5074784535490711,0.038495166967723884,0-100km,0.037772710464485146
NG043,2,Lagos-Apapa,September,0.1373544840846866,0,Calm,0.49138966760112135,0.20197355266842365,0.06749457427789765,0-100km,0.0653143834640703
NG043,2,Port Harcourt-Lagos,October,0.35669947959119686,0,Stormy,0.14136964357228665,0.6010102878641392,0.050426478292227635,101-200km,0.04919625150692849
NG043,2,Port Harcourt-Lagos,November,0.23819675214747008,0,Calm,0.8346015218261909,0.7336429814792966,0.19879937183633453,101-200km,0.18132053246651886
NG043,2,Warri-Bonny,December,0.030302840303467294,0,Calm,0.052863436123347984,0.210693688982583,0.0016019122627383582,0-100km,0.0016006305698800418
NG044,0,Escravos-Lagos,January,0.21604280310155285,0,Stormy,0.4052863436123344,0.08916186984887187,0.08755919773278785,101-200km,0.08393591719600417
NG044,0,Lagos-Apapa,February,0.24287834137981482,1,Stormy,0.08570284341209478,0.06598719461730251,0.020815364459463567,101-200km,0.020601684885657667
NG044,0,Warri-Bonny,March,0.2750433674002549,0,Stormy,0.9070885062074487,0.9549905976999455,0.24948867727736374,101-200km,0.22273440944898149
NG044,0,Lagos-Apapa,April,0.264467991723619,0,Stormy,0.3520224269122947,0.9549905976999455,0.09309866428716902,101-200km,0.08901647436755936
NG044,0,Lagos-Apapa,May,0.28499174451898757,1,Stormy,0.567480977172607,0.9549905976999455,0.16172739366576103,101-200km,0.1499080299304965
NG044,0,Lagos-Apapa,June,0.3062887955357702,1,Calm,0.5406487785342411,0.2913360653626311,0.16559466318513807,101-200km,0.15323139728948987
NG044,0,Escravos-Lagos,July,0.35051309381988416,0,Moderate,0.05446535843011624,0.5120140051634126,0.019090821289348952,101-200km,0.01891087812894482
NG044,0,Port Harcourt-Lagos,August,0.31864066712646555,1,Stormy,0.18582298758510207,0.8975211629624109,0.05921076073154985,101-200km,0.057524065449935886
NG044,0,Port Harcourt-Lagos,September,0.06539594958931594,0,Calm,0.5098117741289543,0.9549905976999455,0.03333962508097682,0-100km,0.03279591159249636
NG044,0,Warri-Bonny,October,0.2909900307229293,1,Stormy,0.8506207448938725,0.7256446574401387,0.24752215669022895,101-200km,0.22115930935974526
NG044,0,Port Harcourt-Lagos,November,0.16709511568123392,0,Stormy,0.45174209050861025,0.9323682523044035,0.07548389687161867,101-200km,0.07277069692328962
NG044,0,Escravos-Lagos,December,0.21802829853491337,1,Moderate,0.47857428914697575,0.5316659827573558,0.10434273798527079,101-200km,0.09925035074855527
NG045,1,Escravos-Lagos,January,0.2212886910360106,0,Stormy,0.34721665999199036,0.718219902381426,0.07683512019552309,101-200km,0.07402629471405349
NG045,1,Lagos-Apapa,February,0.030302840303467294,0,Moderate,0.5390468562274728,0.12210021763711776,0.016334650800347204,0-100km,0.016202675631376316
NG045,1,Escravos-Lagos,March,0.1100591468639622,1,Calm,0.7420905086103327,0.5976969020781002,0.08167384827349701,0-100km,0.0785097008558848
